Regulon_ID,Regulator,Gene,Entrez_gene,IfCoexpDiseaseRelevantMutSig,GeneSymbol
34,ENSG00000125347,ENSG00000111269,1389,yes,CREBL2
34,ENSG00000125347,ENSG00000203710,1378,yes,CR1
34,ENSG00000125347,ENSG00000108582,1362,yes,CPD
34,ENSG00000125347,ENSG00000136867,1318,yes,SLC31A2
34,ENSG00000125347,ENSG00000064666,1265,yes,CNN2
34,ENSG00000125347,ENSG00000160791,1234,yes,CCR5
34,ENSG00000125347,ENSG00000245848,1050,yes,CEBPA
34,ENSG00000125347,ENSG00000019582,972,yes,CD74
34,ENSG00000125347,ENSG00000143119,963,yes,CD53
34,ENSG00000125347,ENSG00000104894,951,yes,CD37
34,ENSG00000125347,ENSG00000106952,944,yes,TNFSF8
34,ENSG00000125347,ENSG00000010610,920,yes,CD4
34,ENSG00000125347,ENSG00000158473,912,yes,CD1D
34,ENSG00000125347,ENSG00000020633,864,yes,RUNX3
34,ENSG00000125347,ENSG00000105974,857,yes,CAV1
34,ENSG00000125347,ENSG00000196954,837,yes,CASP4
34,ENSG00000125347,ENSG00000184922,752,yes,FMNL1
34,ENSG00000125347,ENSG00000197405,728,yes,C5AR1
34,ENSG00000125347,ENSG00000171860,719,yes,C3AR1
34,ENSG00000125347,ENSG00000125730,718,yes,C3
34,ENSG00000125347,ENSG00000010671,695,yes,BTK
34,ENSG00000125347,ENSG00000104763,427,yes,ASAH1
34,ENSG00000125347,ENSG00000113273,411,yes,ARSB
34,ENSG00000125347,ENSG00000168421,399,yes,RHOH
34,ENSG00000125347,ENSG00000111348,397,yes,ARHGDIB
34,ENSG00000125347,ENSG00000089820,393,yes,ARHGAP4
34,ENSG00000125347,ENSG00000130208,341,yes,APOC1
34,ENSG00000125347,ENSG00000275565,240,yes,ALOX5
34,ENSG00000125347,ENSG00000006534,221,yes,ALDH3B1
34,ENSG00000125347,ENSG00000112297,202,yes,AIM1
34,ENSG00000125347,ENSG00000100280,162,yes,AP1B1
34,ENSG00000125347,ENSG00000169252,154,yes,ADRB2
34,ENSG00000125347,ENSG00000107796,59,yes,ACTA2
34,ENSG00000125347,ENSG00000175899,2,yes,A2M
35,ENSG00000125347,ENSG00000121807,729230,yes,CCR2
35,ENSG00000125347,ENSG00000162777,79961,yes,DENND2D
35,ENSG00000125347,ENSG00000134463,79746,yes,ECHDC3
35,ENSG00000125347,ENSG00000138821,64116,yes,SLC39A8
35,ENSG00000125347,ENSG00000104918,56729,yes,RETN
35,ENSG00000125347,ENSG00000109667,56606,yes,SLC2A9
35,ENSG00000125347,ENSG00000196329,55340,yes,GIMAP5
35,ENSG00000125347,ENSG00000137960,54810,yes,GIPC2
35,ENSG00000125347,ENSG00000101916,51311,yes,TLR8
35,ENSG00000125347,ENSG00000174946,29909,yes,GPR171
35,ENSG00000125347,ENSG00000135269,26136,yes,TES
35,ENSG00000125347,ENSG00000125637,23550,yes,PSD4
35,ENSG00000125347,ENSG00000127951,10875,yes,FGL2
35,ENSG00000125347,ENSG00000172215,10663,yes,CXCR6
35,ENSG00000125347,ENSG00000112303,8875,yes,VNN2
35,ENSG00000125347,ENSG00000121858,8743,yes,TNFSF10
35,ENSG00000125347,ENSG00000019169,8685,yes,MARCO
35,ENSG00000125347,ENSG00000117009,8564,yes,KMO
35,ENSG00000125347,ENSG00000077984,8530,yes,CST7
35,ENSG00000125347,ENSG00000181374,6357,yes,CCL13
35,ENSG00000125347,ENSG00000274233,6352,yes,CCL5
35,ENSG00000125347,ENSG00000163993,6286,yes,S100P
35,ENSG00000125347,ENSG00000118849,5918,yes,RARRES1
35,ENSG00000125347,ENSG00000175354,5771,yes,PTPN2
35,ENSG00000125347,ENSG00000171522,5734,yes,PTGER4
35,ENSG00000125347,ENSG00000125384,5732,yes,PTGER2
35,ENSG00000125347,ENSG00000132170,5468,yes,PPARG
35,ENSG00000125347,ENSG00000164136,3600,yes,IL15
35,ENSG00000125347,ENSG00000136634,3586,yes,IL10
35,ENSG00000125347,ENSG00000147168,3561,yes,IL2RG
35,ENSG00000125347,ENSG00000115594,3554,yes,IL1R1
35,ENSG00000125347,ENSG00000153029,3140,yes,MR1
35,ENSG00000125347,ENSG00000160883,3101,yes,HK3
35,ENSG00000125347,ENSG00000145649,3001,yes,GZMA
35,ENSG00000125347,ENSG00000163739,2919,yes,CXCL1
35,ENSG00000125347,ENSG00000078098,2191,yes,FAP
35,ENSG00000125347,ENSG00000134755,1824,yes,DSC2
35,ENSG00000125347,ENSG00000274619,1675,yes,CFD
35,ENSG00000125347,ENSG00000103811,1512,yes,CTSH
35,ENSG00000125347,ENSG00000203710,1378,yes,CR1
35,ENSG00000125347,ENSG00000107968,1326,yes,MAP3K8
35,ENSG00000125347,ENSG00000126353,1236,yes,CCR7
35,ENSG00000125347,ENSG00000139193,939,yes,CD27
35,ENSG00000125347,ENSG00000158481,911,yes,CD1C
35,ENSG00000125347,ENSG00000079385,634,yes,CEACAM1
35,ENSG00000125347,ENSG00000026103,355,yes,FAS
35,ENSG00000125347,ENSG00000136250,313,yes,AOAH
35,ENSG00000125347,ENSG00000014257,55,yes,ACPP
35,ENSG00000125347,ENSG00000102575,54,yes,ACP5
37,ENSG00000125347,ENSG00000180398,90411,yes,MCFD2
37,ENSG00000125347,ENSG00000170832,84669,yes,USP32
37,ENSG00000125347,ENSG00000182827,64746,yes,ACBD3
37,ENSG00000125347,ENSG00000127124,59269,yes,HIVEP3
37,ENSG00000125347,ENSG00000089123,55617,yes,TASP1
37,ENSG00000125347,ENSG00000077232,54431,yes,DNAJC10
37,ENSG00000125347,ENSG00000148572,29982,yes,NRBF2
37,ENSG00000125347,ENSG00000079931,26002,yes,MOXD1
37,ENSG00000125347,ENSG00000152049,23704,yes,KCNE4
37,ENSG00000125347,ENSG00000087074,23645,yes,PPP1R15A
37,ENSG00000125347,ENSG00000075568,23505,yes,TMEM131
37,ENSG00000125347,ENSG00000101236,11237,yes,RNF24
37,ENSG00000125347,ENSG00000073792,10644,yes,IGF2BP2
37,ENSG00000125347,ENSG00000162493,10630,yes,PDPN
37,ENSG00000125347,ENSG00000075213,10371,yes,SEMA3A
37,ENSG00000125347,ENSG00000125430,9953,yes,HS3ST3B1
37,ENSG00000125347,ENSG00000154734,9510,yes,ADAMTS1
37,ENSG00000125347,ENSG00000033867,9497,yes,SLC4A7
37,ENSG00000125347,ENSG00000180530,8204,yes,NRIP1
37,ENSG00000125347,ENSG00000102172,6611,yes,SMS
37,ENSG00000125347,ENSG00000155903,5922,yes,RASA2
37,ENSG00000125347,ENSG00000145715,5921,yes,RASA1
37,ENSG00000125347,ENSG00000152104,5784,yes,PTPN14
37,ENSG00000125347,ENSG00000161217,5130,yes,PCYT1A
37,ENSG00000125347,ENSG00000129038,4016,yes,LOXL1
37,ENSG00000125347,ENSG00000146674,3486,yes,IGFBP3
37,ENSG00000125347,ENSG00000140009,2100,yes,ESR2
37,ENSG00000125347,ENSG00000125266,1948,yes,EFNB2
37,ENSG00000125347,ENSG00000101384,182,yes,JAG1
38,ENSG00000125347,ENSG00000153250,100616364,yes,RBMS1
38,ENSG00000125347,ENSG00000213064,375035,yes,SFT2D2
38,ENSG00000125347,ENSG00000275779,123803,yes,NTAN1
38,ENSG00000125347,ENSG00000239264,81567,yes,TXNDC5
38,ENSG00000125347,ENSG00000134285,51303,yes,FKBP11
38,ENSG00000125347,ENSG00000085491,29957,yes,SLC25A24
38,ENSG00000125347,ENSG00000182240,25825,yes,BACE2
38,ENSG00000125347,ENSG00000110719,10312,yes,TCIRG1
38,ENSG00000125347,ENSG00000034510,9168,yes,TMSB10
38,ENSG00000125347,ENSG00000140575,8826,yes,IQGAP1
38,ENSG00000125347,ENSG00000135535,8763,yes,CD164
38,ENSG00000125347,ENSG00000102871,8717,yes,TRADD
38,ENSG00000125347,ENSG00000120708,7045,yes,TGFBI
38,ENSG00000125347,ENSG00000117335,4179,yes,CD46
38,ENSG00000125347,ENSG00000139329,4060,yes,LUM
38,ENSG00000125347,ENSG00000150093,3688,yes,ITGB1
38,ENSG00000125347,ENSG00000134470,3601,yes,IL15RA
38,ENSG00000125347,ENSG00000131724,3597,yes,IL13RA1
38,ENSG00000125347,ENSG00000243646,3588,yes,IL10RB
38,ENSG00000125347,ENSG00000076662,3385,yes,ICAM3
38,ENSG00000125347,ENSG00000170266,2720,yes,GLB1
38,ENSG00000125347,ENSG00000085063,966,yes,CD59
38,ENSG00000125347,ENSG00000064012,841,yes,CASP8
38,ENSG00000125347,ENSG00000165806,840,yes,CASP7
38,ENSG00000125347,ENSG00000153113,831,yes,CAST
38,ENSG00000125347,ENSG00000128595,813,yes,CALU
38,ENSG00000125347,ENSG00000196975,307,yes,ANXA4
38,ENSG00000125347,ENSG00000182718,302,yes,ANXA2
39,ENSG00000125347,ENSG00000153250,100616364,yes,RBMS1
39,ENSG00000125347,ENSG00000075420,64778,yes,FNDC3B
39,ENSG00000125347,ENSG00000018408,25937,yes,WWTR1
39,ENSG00000125347,ENSG00000166233,25820,yes,ARIH1
39,ENSG00000125347,ENSG00000100934,10484,yes,SEC23A
39,ENSG00000125347,ENSG00000143870,10130,yes,PDIA6
39,ENSG00000125347,ENSG00000138071,10097,yes,ACTR2
39,ENSG00000125347,ENSG00000153827,9320,yes,TRIP12
39,ENSG00000125347,ENSG00000099250,8829,yes,NRP1
39,ENSG00000125347,ENSG00000140575,8826,yes,IQGAP1
39,ENSG00000125347,ENSG00000282230,8754,yes,ADAM9
39,ENSG00000125347,ENSG00000148848,8038,yes,ADAM12
39,ENSG00000125347,ENSG00000213585,7416,yes,VDAC1
39,ENSG00000125347,ENSG00000071537,6400,yes,SEL1L
39,ENSG00000125347,ENSG00000177189,6197,yes,RPS6KA3
39,ENSG00000125347,ENSG00000144118,5899,yes,RALB
39,ENSG00000125347,ENSG00000127947,5782,yes,PTPN12
39,ENSG00000125347,ENSG00000102024,5358,yes,PLS3
39,ENSG00000125347,ENSG00000118762,5311,yes,PKD2
39,ENSG00000125347,ENSG00000106366,5054,yes,SERPINE1
39,ENSG00000125347,ENSG00000112893,4124,yes,MAN2A1
39,ENSG00000125347,ENSG00000135862,3915,yes,LAMC1
39,ENSG00000125347,ENSG00000091136,3912,yes,LAMB1
39,ENSG00000125347,ENSG00000167004,2923,yes,PDIA3
39,ENSG00000125347,ENSG00000138166,1847,yes,DUSP5
39,ENSG00000125347,ENSG00000128595,813,yes,CALU
39,ENSG00000125347,ENSG00000163399,476,yes,ATP1A1
40,ENSG00000125347,ENSG00000100911,102465801,yes,PSME2
40,ENSG00000125347,ENSG00000118292,79630,yes,C1orf54
40,ENSG00000125347,ENSG00000136514,64108,yes,RTP4
40,ENSG00000125347,ENSG00000239713,60489,yes,APOBEC3G
40,ENSG00000125347,ENSG00000136147,51131,yes,PHF11
40,ENSG00000125347,ENSG00000167851,11314,yes,CD300A
40,ENSG00000125347,ENSG00000168899,10791,yes,VAMP5
40,ENSG00000125347,ENSG00000112799,9450,yes,LY86
40,ENSG00000125347,ENSG00000148834,9446,yes,GSTO1
40,ENSG00000125347,ENSG00000123609,9111,yes,NMI
40,ENSG00000125347,ENSG00000132109,6737,yes,TRIM21
40,ENSG00000125347,ENSG00000148908,6001,yes,RGS10
40,ENSG00000125347,ENSG00000133321,5920,yes,RARRES3
40,ENSG00000125347,ENSG00000092010,5720,yes,PSME1
40,ENSG00000125347,ENSG00000205220,5699,yes,PSMB10
40,ENSG00000125347,ENSG00000027697,3459,yes,IFNGR1
40,ENSG00000125347,ENSG00000068079,3430,yes,IFI35
40,ENSG00000125347,ENSG00000173221,2745,yes,GLRX
40,ENSG00000125347,ENSG00000169442,1043,yes,CD52
40,ENSG00000125347,ENSG00000110848,969,yes,CD69
40,ENSG00000125347,ENSG00000117091,962,yes,CD48
40,ENSG00000125347,ENSG00000137752,834,yes,CASP1
40,ENSG00000125347,ENSG00000042493,822,yes,CAPG
40,ENSG00000125347,ENSG00000100300,706,yes,TSPO
40,ENSG00000125347,ENSG00000090013,645,yes,BLVRB
40,ENSG00000125347,ENSG00000273686,567,yes,B2M
42,ENSG00000125347,ENSG00000100505,114088,yes,TRIM9
42,ENSG00000125347,ENSG00000137872,80031,yes,SEMA6D
42,ENSG00000125347,ENSG00000167695,79850,yes,FAM57A
42,ENSG00000125347,ENSG00000138193,51196,yes,PLCE1
42,ENSG00000125347,ENSG00000170852,25948,yes,KBTBD2
42,ENSG00000125347,ENSG00000020577,23034,yes,SAMD4A
42,ENSG00000125347,ENSG00000129116,23022,yes,PALLD
42,ENSG00000125347,ENSG00000282302,10801,yes,44083
42,ENSG00000125347,ENSG00000112902,9037,yes,SEMA5A
42,ENSG00000125347,ENSG00000112715,7422,yes,VEGFA
42,ENSG00000125347,ENSG00000140682,7041,yes,TGFB1I1
42,ENSG00000125347,ENSG00000281917,6566,yes,SLC16A1
42,ENSG00000125347,ENSG00000147065,4478,yes,MSN
42,ENSG00000125347,ENSG00000125931,4435,yes,CITED1
42,ENSG00000125347,ENSG00000101871,4281,yes,MID1
42,ENSG00000125347,ENSG00000083312,3842,yes,TNPO1
42,ENSG00000125347,ENSG00000115461,3488,yes,IGFBP5
42,ENSG00000125347,ENSG00000041982,3371,yes,TNC
42,ENSG00000125347,ENSG00000221869,1052,yes,CEBPD
42,ENSG00000125347,ENSG00000091879,285,yes,ANGPT2
42,ENSG00000125347,ENSG00000148926,133,yes,ADM
42,ENSG00000125347,ENSG00000165029,19,yes,ABCA1
43,ENSG00000125347,ENSG00000140743,101060399,yes,CDR2
43,ENSG00000125347,ENSG00000057019,131566,yes,DCBLD2
43,ENSG00000125347,ENSG00000112773,55603,yes,FAM46A
43,ENSG00000125347,ENSG00000183853,55243,yes,KIRREL
43,ENSG00000125347,ENSG00000115504,23301,yes,EHBP1
43,ENSG00000125347,ENSG00000153976,9955,yes,HS3ST3A1
43,ENSG00000125347,ENSG00000145824,9547,yes,CXCL14
43,ENSG00000125347,ENSG00000110841,8496,yes,PPFIBP1
43,ENSG00000125347,ENSG00000101955,8406,yes,SRPX
43,ENSG00000125347,ENSG00000149948,8091,yes,HMGA2
43,ENSG00000125347,ENSG00000140416,7168,yes,TPM1
43,ENSG00000125347,ENSG00000144136,6574,yes,SLC20A1
43,ENSG00000125347,ENSG00000163661,5806,yes,PTX3
43,ENSG00000125347,ENSG00000175426,5122,yes,PCSK1
43,ENSG00000125347,ENSG00000145730,5066,yes,PAM
43,ENSG00000125347,ENSG00000113083,4015,yes,LOX
43,ENSG00000125347,ENSG00000128285,2847,yes,MCHR1
43,ENSG00000125347,ENSG00000106105,2617,yes,GARS
43,ENSG00000125347,ENSG00000197467,1305,yes,COL13A1
43,ENSG00000125347,ENSG00000162909,824,yes,CAPN2
43,ENSG00000125347,ENSG00000143322,27,yes,ABL2
46,ENSG00000125347,ENSG00000262156,100913187,yes,APOBEC3A
46,ENSG00000125347,ENSG00000139832,55647,yes,RAB20
46,ENSG00000125347,ENSG00000185201,10581,yes,IFITM2
46,ENSG00000125347,ENSG00000101335,10398,yes,MYL9
46,ENSG00000125347,ENSG00000051108,9709,yes,HERPUD1
46,ENSG00000125347,ENSG00000115607,8807,yes,IL18RAP
46,ENSG00000125347,ENSG00000273936,8764,yes,TNFRSF14
46,ENSG00000125347,ENSG00000262635,6999,yes,TDO2
46,ENSG00000125347,ENSG00000124107,6590,yes,SLPI
46,ENSG00000125347,ENSG00000141574,6398,yes,SECTM1
46,ENSG00000125347,ENSG00000108688,6354,yes,CCL7
46,ENSG00000125347,ENSG00000157551,3772,yes,KCNJ15
46,ENSG00000125347,ENSG00000136689,3557,yes,IL1RN
46,ENSG00000125347,ENSG00000236177,3113,yes,HLA-DPA1
46,ENSG00000125347,ENSG00000064666,1265,yes,CNN2
46,ENSG00000125347,ENSG00000197405,728,yes,C5AR1
47,ENSG00000125347,ENSG00000111666,56994,yes,CHPT1
47,ENSG00000125347,ENSG00000205155,55851,yes,PSENEN
47,ENSG00000125347,ENSG00000005059,55013,yes,CCDC109B
47,ENSG00000125347,ENSG00000088543,51161,yes,C3orf18
47,ENSG00000125347,ENSG00000089006,27131,yes,SNX5
47,ENSG00000125347,ENSG00000173511,7423,yes,VEGFB
47,ENSG00000125347,ENSG00000126088,7389,yes,UROD
47,ENSG00000125347,ENSG00000145022,6988,yes,TCTA
47,ENSG00000125347,ENSG00000189171,6284,yes,S100A13
47,ENSG00000125347,ENSG00000109390,4717,yes,NDUFC1
47,ENSG00000125347,ENSG00000169715,4493,yes,MT1E
47,ENSG00000125347,ENSG00000166333,3611,yes,ILK
47,ENSG00000125347,ENSG00000105607,2639,yes,GCDH
47,ENSG00000125347,ENSG00000159228,873,yes,CBR1
47,ENSG00000125347,ENSG00000060971,30,yes,ACAA1
49,ENSG00000125347,ENSG00000135842,116496,yes,FAM129A
49,ENSG00000125347,ENSG00000158270,81035,yes,COLEC12
49,ENSG00000125347,ENSG00000139178,51279,yes,C1RL
49,ENSG00000125347,ENSG00000171992,11346,yes,SYNPO
49,ENSG00000125347,ENSG00000011028,9902,yes,MRC2
49,ENSG00000125347,ENSG00000184557,9021,yes,SOCS3
49,ENSG00000125347,ENSG00000168610,6774,yes,STAT3
49,ENSG00000125347,ENSG00000182541,3985,yes,LIMK2
49,ENSG00000125347,ENSG00000128342,3976,yes,LIF
49,ENSG00000125347,ENSG00000171223,3726,yes,JUNB
49,ENSG00000125347,ENSG00000205403,3426,yes,CFI
49,ENSG00000125347,ENSG00000162645,2634,yes,GBP2
49,ENSG00000125347,ENSG00000149131,710,yes,SERPING1
49,ENSG00000125347,ENSG00000072110,87,yes,ACTN1
53,ENSG00000125347,ENSG00000138080,11117,yes,EMILIN1
53,ENSG00000125347,ENSG00000115129,9540,yes,TP53I3
53,ENSG00000125347,ENSG00000120889,8795,yes,TNFRSF10B
53,ENSG00000125347,ENSG00000185338,8651,yes,SOCS1
53,ENSG00000125347,ENSG00000133055,4608,yes,MYBPH
53,ENSG00000125347,ENSG00000140545,4240,yes,MFGE8
53,ENSG00000125347,ENSG00000147437,2796,yes,GNRH1
53,ENSG00000125347,ENSG00000077782,2260,yes,FGFR1
53,ENSG00000125347,ENSG00000134574,1643,yes,DDB2
53,ENSG00000125347,ENSG00000183072,1482,yes,NKX2-5
56,ENSG00000125347,ENSG00000150347,84159,yes,ARID5B
56,ENSG00000125347,ENSG00000170852,25948,yes,KBTBD2
56,ENSG00000125347,ENSG00000173852,23333,yes,DPY19L1
56,ENSG00000125347,ENSG00000164741,10395,yes,DLC1
56,ENSG00000125347,ENSG00000122644,10124,yes,ARL4A
56,ENSG00000125347,ENSG00000148154,7357,yes,UGCG
56,ENSG00000125347,ENSG00000186591,7328,yes,UBE2H
56,ENSG00000125347,ENSG00000177606,3725,yes,JUN
56,ENSG00000125347,ENSG00000067082,1316,yes,KLF6
56,ENSG00000125347,ENSG00000142192,351,yes,APP
57,ENSG00000125347,ENSG00000171729,55092,yes,TMEM51
57,ENSG00000125347,ENSG00000185088,51065,yes,RPS27L
57,ENSG00000125347,ENSG00000103978,25963,yes,TMEM87A
57,ENSG00000125347,ENSG00000163171,10602,yes,CDC42EP3
57,ENSG00000125347,ENSG00000003402,8837,yes,CFLAR
57,ENSG00000125347,ENSG00000185885,8519,yes,IFITM1
57,ENSG00000125347,ENSG00000142676,6135,yes,RPL11
57,ENSG00000125347,ENSG00000124275,4552,yes,MTRR
57,ENSG00000125347,ENSG00000125952,4149,yes,MAX
58,ENSG00000125347,ENSG00000181744,205428,yes,C3orf58
58,ENSG00000125347,ENSG00000178951,51341,yes,ZBTB7A
58,ENSG00000125347,ENSG00000171408,27115,yes,PDE7B
58,ENSG00000125347,ENSG00000177463,7182,yes,NR2C2
58,ENSG00000125347,ENSG00000114923,6508,yes,SLC4A3
58,ENSG00000125347,ENSG00000172209,2845,yes,GPR22
58,ENSG00000125347,ENSG00000145242,2044,yes,EPHA5
58,ENSG00000125347,ENSG00000102001,778,yes,CACNA1F
59,ENSG00000166888,ENSG00000170776,102465803,yes,AKAP13
59,ENSG00000166888,ENSG00000141526,102465472,yes,SLC16A3
59,ENSG00000166888,ENSG00000112096,100129518,yes,SOD2
59,ENSG00000166888,ENSG00000146094,79930,yes,DOK3
59,ENSG00000166888,ENSG00000083223,79670,yes,ZCCHC6
59,ENSG00000166888,ENSG00000118855,64747,yes,MFSD1
59,ENSG00000166888,ENSG00000110077,64231,yes,MS4A6A
59,ENSG00000166888,ENSG00000138821,64116,yes,SLC39A8
59,ENSG00000166888,ENSG00000137767,58472,yes,SQRDL
59,ENSG00000166888,ENSG00000077420,54518,yes,APBB1IP
59,ENSG00000166888,ENSG00000181631,53829,yes,P2RY13
59,ENSG00000166888,ENSG00000101916,51311,yes,TLR8
59,ENSG00000166888,ENSG00000089639,51291,yes,GMIP
59,ENSG00000166888,ENSG00000129450,27180,yes,SIGLEC9
59,ENSG00000166888,ENSG00000196511,27010,yes,TPK1
59,ENSG00000166888,ENSG00000119321,23307,yes,FKBP15
59,ENSG00000166888,ENSG00000010327,23166,yes,STAB1
59,ENSG00000166888,ENSG00000118985,22936,yes,ELL2
59,ENSG00000166888,ENSG00000125810,22918,yes,CD93
59,ENSG00000166888,ENSG00000105339,22898,yes,DENND3
59,ENSG00000166888,ENSG00000167851,11314,yes,CD300A
59,ENSG00000166888,ENSG00000139278,11010,yes,GLIPR1
59,ENSG00000166888,ENSG00000140749,10261,yes,IGSF6
59,ENSG00000166888,ENSG00000111252,10019,yes,SH2B3
59,ENSG00000166888,ENSG00000130755,9535,yes,GMFG
59,ENSG00000166888,ENSG00000154734,9510,yes,ADAMTS1
59,ENSG00000166888,ENSG00000131370,9467,yes,SH3BP5
59,ENSG00000166888,ENSG00000141655,8792,yes,TNFRSF11A
59,ENSG00000166888,ENSG00000175567,7351,yes,UCP2
59,ENSG00000166888,ENSG00000137801,7057,yes,THBS1
59,ENSG00000166888,ENSG00000057252,6646,yes,SOAT1
59,ENSG00000166888,ENSG00000155926,6503,yes,SLA
59,ENSG00000166888,ENSG00000110876,6404,yes,SELPLG
59,ENSG00000166888,ENSG00000163220,6280,yes,S100A9
59,ENSG00000166888,ENSG00000281877,6195,yes,RPS6KA1
59,ENSG00000166888,ENSG00000069974,5873,yes,RAB27A
59,ENSG00000166888,ENSG00000169403,5724,yes,PTAFR
59,ENSG00000166888,ENSG00000011422,5329,yes,PLAUR
59,ENSG00000166888,ENSG00000100345,4627,yes,MYH9
59,ENSG00000166888,ENSG00000131446,4245,yes,MGAT1
59,ENSG00000166888,ENSG00000104903,4066,yes,LYL1
59,ENSG00000166888,ENSG00000129038,4016,yes,LOXL1
59,ENSG00000166888,ENSG00000005844,3683,yes,ITGAL
59,ENSG00000166888,ENSG00000131724,3597,yes,IL13RA1
59,ENSG00000166888,ENSG00000077238,3566,yes,IL4R
59,ENSG00000166888,ENSG00000115594,3554,yes,IL1R1
59,ENSG00000166888,ENSG00000140968,3394,yes,IRF8
59,ENSG00000166888,ENSG00000136630,3142,yes,HLX
59,ENSG00000166888,ENSG00000136732,2995,yes,GYPC
59,ENSG00000166888,ENSG00000076258,2329,yes,FMO4
59,ENSG00000166888,ENSG00000143226,2212,yes,FCGR2A
59,ENSG00000166888,ENSG00000163131,1520,yes,CTSS
59,ENSG00000166888,ENSG00000119535,1441,yes,CSF3R
59,ENSG00000166888,ENSG00000111269,1389,yes,CREBL2
59,ENSG00000166888,ENSG00000109861,1075,yes,CTSC
59,ENSG00000166888,ENSG00000019582,972,yes,CD74
59,ENSG00000166888,ENSG00000104894,951,yes,CD37
59,ENSG00000166888,ENSG00000105383,945,yes,CD33
59,ENSG00000166888,ENSG00000170458,929,yes,CD14
59,ENSG00000166888,ENSG00000184922,752,yes,FMNL1
59,ENSG00000166888,ENSG00000125730,718,yes,C3
59,ENSG00000166888,ENSG00000104763,427,yes,ASAH1
59,ENSG00000166888,ENSG00000168421,399,yes,RHOH
59,ENSG00000166888,ENSG00000177105,391,yes,RHOG
59,ENSG00000166888,ENSG00000132965,241,yes,ALOX5AP
59,ENSG00000166888,ENSG00000169252,154,yes,ADRB2
59,ENSG00000166888,ENSG00000107796,59,yes,ACTA2
64,ENSG00000166888,ENSG00000135842,116496,yes,FAM129A
64,ENSG00000166888,ENSG00000171992,11346,yes,SYNPO
64,ENSG00000166888,ENSG00000168610,6774,yes,STAT3
64,ENSG00000166888,ENSG00000182541,3985,yes,LIMK2
64,ENSG00000166888,ENSG00000205403,3426,yes,CFI
64,ENSG00000166888,ENSG00000162645,2634,yes,GBP2
65,ENSG00000166888,ENSG00000141526,102465472,yes,SLC16A3
65,ENSG00000166888,ENSG00000115590,7850,yes,IL1R2
65,ENSG00000166888,ENSG00000136244,3569,yes,IL6
65,ENSG00000166888,ENSG00000087086,2512,yes,FTL
65,ENSG00000166888,ENSG00000167996,2495,yes,FTH1
65,ENSG00000166888,ENSG00000103569,366,yes,AQP9
66,ENSG00000166888,ENSG00000129450,27180,yes,SIGLEC9
66,ENSG00000166888,ENSG00000115009,6364,yes,CCL20
66,ENSG00000166888,ENSG00000108691,6347,yes,CCL2
66,ENSG00000166888,ENSG00000143546,6279,yes,S100A8
66,ENSG00000166888,ENSG00000166741,4837,yes,NNMT
66,ENSG00000166888,ENSG00000205403,3426,yes,CFI
72,ENSG00000166888,ENSG00000010327,23166,yes,STAB1
72,ENSG00000166888,ENSG00000162889,9261,yes,MAPKAPK2
72,ENSG00000166888,ENSG00000115935,7456,yes,WIPF1
72,ENSG00000166888,ENSG00000126561,6776,yes,STAT5A
72,ENSG00000166888,ENSG00000171298,2548,yes,GAA
73,ENSG00000213928,ENSG00000130592,102465993,yes,LSP1
73,ENSG00000213928,ENSG00000028137,102465836,yes,TNFRSF1B
73,ENSG00000213928,ENSG00000170776,102465803,yes,AKAP13
73,ENSG00000213928,ENSG00000141526,102465472,yes,SLC16A3
73,ENSG00000213928,ENSG00000119655,100616211,yes,NPC2
73,ENSG00000213928,ENSG00000159216,100506403,yes,RUNX1
73,ENSG00000213928,ENSG00000112096,100129518,yes,SOD2
73,ENSG00000213928,ENSG00000162711,114548,yes,NLRP3
73,ENSG00000213928,ENSG00000006747,85477,yes,SCIN
73,ENSG00000213928,ENSG00000158270,81035,yes,COLEC12
73,ENSG00000213928,ENSG00000135838,80896,yes,NPL
73,ENSG00000213928,ENSG00000120280,80231,yes,CXorf21
73,ENSG00000213928,ENSG00000083223,79670,yes,ZCCHC6
73,ENSG00000213928,ENSG00000129667,79651,yes,RHBDF2
73,ENSG00000213928,ENSG00000163814,64866,yes,CDCP1
73,ENSG00000213928,ENSG00000075420,64778,yes,FNDC3B
73,ENSG00000213928,ENSG00000172243,64581,yes,CLEC7A
73,ENSG00000213928,ENSG00000110077,64231,yes,MS4A6A
73,ENSG00000213928,ENSG00000121064,59342,yes,SCPEP1
73,ENSG00000213928,ENSG00000137767,58472,yes,SQRDL
73,ENSG00000213928,ENSG00000105697,57817,yes,HAMP
73,ENSG00000213928,ENSG00000109667,56606,yes,SLC2A9
73,ENSG00000213928,ENSG00000075884,55843,yes,ARHGAP15
73,ENSG00000213928,ENSG00000113269,55819,yes,RNF130
73,ENSG00000213928,ENSG00000124357,55577,yes,NAGK
73,ENSG00000213928,ENSG00000133574,55303,yes,GIMAP4
73,ENSG00000213928,ENSG00000070540,55062,yes,WIPI1
73,ENSG00000213928,ENSG00000173068,54796,yes,BNC2
73,ENSG00000213928,ENSG00000110934,51411,yes,BIN2
73,ENSG00000213928,ENSG00000187688,51393,yes,TRPV2
73,ENSG00000213928,ENSG00000110446,51296,yes,SLC15A3
73,ENSG00000213928,ENSG00000196664,51284,yes,TLR7
73,ENSG00000213928,ENSG00000023892,50619,yes,DEF6
